clean_text,label
@_reawakened_ @chelllllyx Yup that makes it all better 🖖 -tests aren’t always accurate -Traveling in contact with other people since their “tests”-No masks when in contact with ppl 🤒Just calling out hypocrites for bashing people for doing the same thing as if covid doesn’t pertain to them.,0
"@bpolitics Well we knew that was coming his gf had it his dad had it, but he will be taken care of by our tax money wear a damn mask 😷",0
@uncleghost95 Exactly! I’m like wtf wrong with people. First you complaining about the pandemic but you not tryna put on a mask,0
"You would think all these big comedians that use Alfa Brain, would know they should be wearing a mask to prevent contracting covid-19",0
"The most American deaths during a regular flu season over the past 40+ years is around 80k. After just TWO MONTHS, we’re at about 100,000 (93,000 officially). That’s with social distancing, masks, renewed affinity for washing hands and not touching faces, and stay-at-home orders. ",2
"@rvilla01 @SoCalViews @Verenimija @PhilosopherSto6 @jackbuckby @DLoesch Placebo masks. When this pandemic started it was surface and touching.  Instructed to use hand santizer and bleach.  No longer carts are santized regular in the stores, which was ridiculous bcuz alot of product touching on shelves to begin with. #whereareregularfludeaths",2
Would’ve knocked bruh smooth out for being in my face like that w/ no mask during this pandemic. ,0
"@chastityallen74 And I’m rocking the antibodies. My mother is 87. She’s scared. I got her a supply of N95 masks, and she wears them religiously.",0
"With a pandemic &amp; masks, peaceful protestors can easily be infiltrated. As Michael Steele advised, stay away from Federal property in Portland &amp; Seattle so Trump/Barr goons have nothing to protect. #BLM @RepMaxineWaters @davidaxelrod @RepKarenBass @KamalaHarris @AndrewYang @deray ",2
I wear a mask because~I believe in scienceI care about healthcare workersI care about  ALL my fellow AmericansHappy Holidays🎊👐WASH YOUR HANDS Merry Christmas🎄WEAR A MASK😷Happy New Year's🎆6 ft APART ↔️#IWearAMaskBecause ,0
I am a medical professional... and yes. #WearAMask ,0
"We're facing more shortages in PPE! Fed.Govt isn't taking this Pandemic seriously &amp; need to get med equipment moving to all states, not just red ones! Time for more masks/gowns since you're spreading the virus with BS of NO masks or Social distancing! What kind of Pres. are you?",0
@TuckerCarlson for the sake of Corona virus - Don Lemon and Chris Como should over achieve with the mask suggestion and just hold their breath .....until someone tells us the virus is beaten.,2
"Walking around Charlotte during the pandemic I’ve seen items like a single shoe, one glove and of course a number face masks laying on the sidewalk. Today it was a bra. I wondered how got there. Does the person know they lost it? What’s the story behind it? I’ll never know ",2
@CarmineSabia @Jusdafacts1 @Antegration Then might I suggest you start telling trump-supporters to button-the-fuck-up and stop berating cashiers when they’re told they need to wear a mask,0
"THIS IS BECAUSE OF THE PEOPLE WHO WON'T SOCIAL DISTANCE, SELF QUARANTINE AS NEEDED, OR WEAR A MASK!!! ",0
@mitchellreports @selectedwisdom The association this doctor is with is not only anti-vaccine anti-science anti-government ...they are also anti-mask and a known right wing organization,2
Why wear a mask and take precautions when you can cut the line and get the best treatment in America. ,2
"""CDC confirms that double-masking significantly helps prevent the spread of COVID-19""  ",0
"@Blick214 @meenfrmr @JeremyPerry36 @BethMalicki You do realize how survey’s work, right? It means the 93% of people who took this survey say they wear a mask. It doesn’t mean 93% of ALL people do, because they didn’t survey all people. Surveys use samples of a population 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️",2
"I keep thinking, maybe once these anti-mask people lose one of their own to #COVID19 they'll get it. Turns out they just double down. This is from my home town...H/T to @missashtonthe1. ",0
Why do people wear a mask when they’re the only ones in the car ? 🤔,2
"With the #covid19 pandemic worsening in #california , our nonprofit seeks to be part of the solution. We’ll be gifting 800 #facemask to guests at “Summer Spark drive_thru.” We’re creating an immersive art experience… ",2
Welcome to Florida. Have you made your final resting arrangements?” #Ocala #Floriduh #MaskUp ,2
"@gregorg Put another way, the disclaimer implicitly asks that you do not wear the mask for protection from covid. It is intended as a populist art object meant to be displayed.",2
"Once upon a time, women used to hang their delicate underthings in the bathroom to dry. Today, we hang our fave masks. #covid19 @ Beautiful Downtown Parma ",2
Lol 10 things he can't live without his mask &amp; hand sanitizer. Lol I love it😂😂😅 ,2
"@IAMKEVBISH @CDEKeane I traveled to Florida and back in one day and had to wear a mask the entire time. On the plane, when taking a sip of water or a bite of a snack I was only allowed to lower it for that brief minute. Then back up to cover nose and mouth. This is crazy, kids are low risk.",1
Just me... staying safe with this face shield 🛡 for now but I do have my 😷 mask... I have asthma so I have to take the mask off periodically for my health and migraines #stayingsafe #stayinghealthy #covid19… ,0
"Dear #AdamAronAMC, please take your head out of your ass it’s not a hat. Or a mask. #COVID #DontReopen ",2
@Katien2255 @ratemyskyperoom It was offered a while back as part of the fundraising for masks/PPE for First Nations (native Americans). It might still be available. Ask them.,2
"@MarthaSugalski @GWarmothWFTV @WFTV DeSantis is awful. Fact. He reopened way too soon, fired his original COVID website coordinator, won’t institute a statewide mask mandate and does not have a firm strategy to get numbers down. He is out of his league in handling this.",0
@DanaHoule @LOLGOP Typical. They don’t wear masks till someone close to them gets Covid. Now they’ve been personally threatened it’s time to condem and say we need to work together.,0
@carlimosier Looks like the hoax got him by the pussy. Oh well. Wear a mask Jr!,0
Wear a mask. Stay home. #doitforthem ,0
@Breaking911 It’s because she didn’t wear a mask !,0
This is great #MaskUp #COVID19 #mask ,0
"It worked! ""Trump's campaign will require temperature checks &amp; distribute face masks &amp; hand sanitizer to each person. We are also providing water bottles to keep people hydrated.""— Erin Perrine, deputy communications director for Trump campaign ",0
I’m double masking. Fuck that covid shit again,0
@NYGovCuomo Hope he is social distancing and wearing a mask. We don’t want to see you sick or grandma 👵,0
"@libraryseedbank Yes! Just saw that the AJ Meerwald reopened too... With social distancing and masks enforced, boat tours, slow food, outdoor eating etc could absolutely still work.",0
@travisakers @RepKatiePorter This should be good !!!#WearAMask #,0
@mcuban The people calling you communists want to eliminate abortion because every life matters yet they are ok with the percentage of people dying from covid because its low and they don't want to wear a mask...just one example of many.,2
@RCdeWinter Wear a mask.  Wash your hands,0
Douse the masks in hand sanitizer and set fire to them in the streets #ShutItAllDown,1
GAMEDAY!!! 🐎🏈🏴‍☠️@BrickMemorialFB hosts SJV tonight at 6pmGame will be LIVE-STREAMED on Please remember you MUST have a ticket to enter. There will be NO tickets sold at the gate. Masks are required and Social Distancing is requested. #StaySafe 😷 ,2
RIP to my Please Wash Your Hands face mask 😭,2
"So now...everyone will think we're ""safe"", stop wearing masks and social distancing, and the numbers will rocket up again!New mutations, people!No herd immunity yet, people!#WearYourMask#SocialDistance #AvoidCrowds#BeSmartSaveLives ",0
UCSB kicked all y’all out just to reopen IV and have yt people in businesses WITHOUT masks and increase the risk of COVID-19. How fucking shameful and inconsiderate,0
@SarahMaeSutton Happy Saturday!  And wear a mask!!  ,0
@KeishaBottoms @JoeBiden Look at all the masks and social distancing,2
"park 4:@HolidayWorldstaff mask compliance: 9/10guest mask compliance: 3/10social distancing in queues: 8/10free water: yesagain, no mask requirement, but more guests were wearing them than kentucky kingdom, queue lines were empty due to the in-line mobile reservation system",2
They may never cure cancer....Certainly not hate.We never closed a nation before this make believe survivable blue plaque.I choose not to comply.My body my choice.I'm burning a mask everywhere I go.Of course I am forced to comply at work. I'm essential.... I have a letter. ,1
"Nah, it’s triple masks or you’re a grandma killer.",0
"Athletes are fitter than so many of us, but why take such risks with their health @Marlins? What about the people who cook for them, drive them? Clean their rooms? Stop the spread Florida. Whatever it takes. Not the headline we want.  #GatorsWearMasks #BullsWearMasks ",0
@azcentral How about wearing masks at almost all times?! Let’s push that. Buisnesses need to require that for entry. There’s plenty of proof that they at very least minimalize the risk. Spread this! ,0
@Texican41396235 @Zigmanfreud He literally tweeted at me that east Asian countries have dealt with the virus so much better than us NOT because of masks but because asians have higher immunity to any coronavirus Being known to him and yet unknown to the entire continent of Asia is totally believable 😒😒😒,2
"New York City, NY: non-protest, no #NYPD cops looting facemasks and other PPE made available to voters in Red Hook as they stand in ludicrously long lines to voteThe cops are still rioting...[@NYCCouncil38] ",2
"""Oh flip !""  -My son victor 🙂#playstation #deathcoredads #glasses👓 #dadlife #dadsofinstagram #wearamask #edmlifestyle #beanieseason #happyholidays @ Austin, Texas ",2
I was chatting with my very conservative father the other night and he said maybe once the vaccine becomes available for Covid things will be able to open and return to “normalcy” and I’m like baby people won’t even wear masks you think they’ll take a vaccine?? 😭,0
"For those thinking #COVID is gone or was a hoax please see 👇🏻 thread. #WearAMask, #SocialDistance do it 4 your family, a friend a #healthprofessional ",0
"@marcorubio @marcorubio -look at the price we paid opening up w/out task force guidelines &amp; allowing crowds &amp; no masks! It’s hurt our economy, killed &amp; sickened people &amp; made it more dangerous to open schools. With a competent president who took #COVID19 seriously, this wouldn’t happen.",0
"It’s an honest blur. Maybe the mask mandate of Laredo solidified it? We were one of the 1st, even before LA. ",2
Did you know that wearing a face mask increases both your chances of being a millionaire as well as your sexual virility? It’s true. #TheDeadAreBrokeAndCelibate #WearAMask,0
"Just to let y’all dumb asses know ... Covid is real , people are dying (young &amp; old), WEAR YOUR FUCKING MASK 🙂",0
"@TimRunsHisMouth Yes but it is double secret probation now, you need two masks because the first didn't work. Don't leave your house. Lock yourself in the bathroom. No Christmas for you. Send a text, no gifts, the wrapper Could have Covid19 . No Christmas tree, it might have Covid19. Lights too.",0
@POTUS spoke briefly about BLM. Funny because we saw NO POC in the crowd of folks who were not social distancing not wearing mask,2
"Americans “wear a mask-not as a burden, but to protect each other.”“It’s a patriotic duty.”President-elect @JoeBiden 🇺🇸",0
@blocked_at @babycatcalla @WeAreTheMillies @BostonReckless It’s better than doing nothing.I work in retail and have to stand facing customers.  My employer doesn’t provide any shields.  I still have to wait on customers that refuse to wear a mask.  Too bad people don’t care enough that do the bare minimum.,0
"These Republicans who refused to mask up should be censured at minimum, committee assignments stripped or removed ",0
Please wear a face mask!! ,0
"@angietheplumber @NJGov No not at all. It's better during a global pandemic to stop the spread of our germs. I've even found some masks that are cute and comfortable af, which makes it easier for me to wear it",0
"@ParkerTBond  a Louisville friend, nurse,volunteered for 2 wks to help NYC TAKE CARE OF TESTING/NYC PATIENTS. Stayed 2 xtra weeks. Says experience beyond belief. Unreal, never expected 2 see this sickness,semi trailer trucks full of bodies. WEAR A MASK, P!!  Covad-19 deadly. ",0
"Heads up Iowa. Even though we were demolished in yesterday’s storm, don’t forget we are also in a pandemic. Not an excuse to lose the mask or distance as best as you can.",0
"Free Covid test at Dodger Stadium, just to be sure. All is bueno 👍 #get tested #wearamask #endthepandemic @ Los Angeles, California ",2
People are very dumb! Not wearing masks at first and not following rules ,0
This is why I'm not happy that children aren't required to wear masks. #COVID19 #PlagueVector ,1
"Amen. Wearing a mask is just about the easiest thing you can do. We all wear pants, even during a pandemic. Well, most of us. And it could save your life and the lives of those you love. Do it. #maskup 😷 ",0
Mask Choices...I’m becoming a mini-collector!? #coronatine #coronavirus #WearAMask ,2
"@Jim_Jordan Imagine if people were asked to do something difficult like be drafted and fight a war. Instead of wear a mask, wash your hands, social distance, and keep your gatherings small. And all Trump had to do to be a leader was to explain this. Instead he chose not to.",0
@brettamtpa People have to lead by example. Wear mask it helps for example Great clips lady had Covid with symptoms. Exposed around a hundred people. None of them got it. Both sides wore masks. We Want normalcy. Wear one. Stay safe,0
"Well I'll be damned! We're nearly halfway through 2020!! Let's pray the last 5 months and hopefully, we will see if miracles are coming along the way!! #WearAMask &amp; #WearGloves and Practice Social Distancing of Six Feet!! We're all in this together!! Don't Give up Hope!! ",0
"Wear your mask (with your nose covered!), make space, and wash your paws! That is the easiest way to keep yourself safe from #COVID19 ",0
"Yes, I will continue to wear a mask in public! ",0
Just wear the fuckin mask ,0
"Indiana winters can be cold and dreary, but rays of light are breaking through the darkness. Let’s wear a mask, follow protocols and finish our winter sports season. Soon we’ll be sitting side-by-side at our games and meets again. #FaceOfSportsmanship ",0
"#phillyprotest (covid mask, not a protest mask) ",2
"@jpaultv @WSJ This is a matter of science, not a baseball game 🙄Science says avoid crowds, use social distancing, #WearADamnMask Hmmmmm... Baseball should have listened and maybe they wouldn't have so many COVID-19 cases now...",0
@RBReich ... or masks and fighting Covid.,2
@PattyArquette Ugh! We are never going to pull out of this wave if people can’t perform the most minor public health courtesy and WEAR A DAMN MASK!!,0
@Brandonmartine No vaccine for me unleash I'm handcuffed.  But I wear a mask everywhere.,2
“I have a medical condition that prevents me from wearing a mask”Wouldn’t having a medical condition... make you... more susceptible to COVID..?,2
BREAKING: Governor Chris Christie has checked himself into a hospital as a precaution. He revealed earlier this week that he and the five or six others involved in debate prep in the Map Room did not wear masks any of the days. ,0
@rickdiculous23 I’m not seeing a lot of face masks or distancing so uh...maybe Corona gunna do something.,0
"New cases of #COVID19 dropped by 75% in less than a month in Arizona after the state instituted a mask mandate and closed bars and gyms, according to a new report from the @CDCgov Centers for Disease Control😷 #Resistance #TrumpLiesPeopleDie #VoteBlue2020 ",0
Glad to have two COVID-Free kiddos @S_S_TRACY @mahaa_mahmed #WearAMask #GetTested ,0
"@carissajanuary Yes, doctors and nurses are collapsing every day at hospitals..NASA just landed Rover on Mars and some here can’t even figure out how to wear a mask..so dumb, those folks",0
"@TrumpWarRoom @realDonaldTrump And how many times have we seen you wear a mask? Once I can remember. Everybody around you does but not you Mr. Know it all.  When you least expect it, covid is gonna take you down.",0
" Yes, you’re right. They did a 180 as they learned more. Hopefully they will continue to do research and learn more, but right now the CDC advises cloth masks.  ",2
I would like to see the number of lives lost for other essential workers as well.  It is because of this that I find it so upsetting when people do not do things as simple as wearing a mask or physical distancing when possible   #WearMasks #Masks4Al,0
"100,000% yes on sick days, virtual meetings, and WFH positions. Wouldn’t be against masking when we have a cold but it should still be a choice ",2
“Wearing a #mask is not that difficult. Going under anesthesia for three surgeries in 10 days - that’s difficult.” #WearADamnMask ,0
The real shame about having to wear a mask everywhere is people can't see how cute I am 😒 #WearYourMask,0
Pre-COVID vibes with @FrankIero and my shitty camera skills. I can’t wait to live like this again... Wear your damn masks so we can!!! ,
"This is sweden. They are far more advanced than us regarding Corona. If Jimmy cracked corn and people didn't care about that, I don't give a care about masks. September 15th take that thing off and leave it off",0
@Uber_Support at this time I think its time to update the warnings yet again Can the rider app tell clients to make sure they wear a mask but also put their seat belt on NY state issued a new law that requires all persons in the back seat to wear a seat belt thank you ,0
#whatayear #whatayearitsbeen #queano #staysafe #staysafe #wearmask #mascarillas #vaccine #vacuna #feliznavidad #merrychristmas #jperezshow #spanglish #2020 a few days left to #2021 #oracion  #prayerchangesthings #pray ,2
"I’m thankful that most of my relatives, especially the older ones, live in Taiwan. I’m also frustrated that we continue to see rising numbers here. One thing my relatives can’t grasp is the reluctance around wearing masks - they don’t understand why it’s so hard. ",0
What if covid masks came equip with harmonicas so every time we breathe it's a mother fuckin SYMPHONY,2
"@mistergeezy This is the problem, these people don't care about us. They know better, but r on the Puppets string and don't care who gets infected. When u see the monster 👹 with no mask on it must be ok, Wrong. Wake up America, this pandemic is not going anywhere soon. 🙏💙 James from Boston",0
ALL THE DRS SAY MASKS HELP.DONT BE AN IDIOT!!!#WorstGovernorEver ,0
Again...you wear a mask for others not for yourself.  Have respect for others even if you don’t have respect for yourself. Thank you in advance. ,0
To everyone responding...at no point did I say I don't wear a mask or that I don't take precautions.  #KeyboardWarriors#GoHarrassSomeoneWhoCares#BackToOurRegularlyScheduledProgram,2
"Keep staying home, masking when out, &amp; avoiding gatherings 💪🏾 ",0
"I laughed as I realized that all it took was a huge summer rain shower, and suddenly it was more important to get on the bus &amp; get back to the car than observing #SocialDistancing or mask wearing. No one put a mask on; not one person.Weird, right? People are such #sheeple.",2
Please wear a mask ✨💕,0
"#rivermaiden #caycesc #art #sculpture #covid_19 #wearamask #southcarolina #iamsmiling @ Cayce, South Carolina ",2
@ComatoseSosa I agree specially as someone so it's highly susceptible and have not been able to go out and do things and I would love to be able to get back to normal and all it would take is people wear a mask and have respect for their fellow man,0
"@Jeff_Legwold @AdamSchefter Wish I could have attended a #Dolphins game this year here on the West Coast, but the safety of myself and those I come in contact with will always be more important. TV suits me just fine. 📺🐬 #FinsUp #WearAMask",0
@GAHS_Official Class of 2018 graduate making things happen during the pandemic.  VCU student creates self-cleaning mask that can kill COVID-19  ,2
"Putting on a mask while out in public isn’t a big burden, is it? Uncomfortable mask? Try another style; there are plenty. How many Saras are okay to lose so senselessly, America? Vaccines are coming. Nut up and mask up! ",0
NEW: Read more on @GovernorBullock’s directive that requires that masks be used in most indoor settings in Montana and where social distancing cannot be maintained. ,2
"@the_kilt_thief It's a toss up....love both sides of you. Yes, not getting out is a drag but we must fight this Killa, covid19. President had guests out on the White House lawn no masks, no distancing. Take care, want you happy and well",0
"It is real. Wear a mask.Louisville, KYJefferson CountyAs of Thu, Aug 13, 2020, 3:27 PM EDTCONFIRMED CASES 8,802+14.8%Since last weekDEATHS 244+2.9%Since last week",0
@Rudy_Giuliani_ @MrJonCryer Thank goodness you weren’t around a bunch of people maskless lately. #oops #COVIDIOTS ,0
I guess college students aren't that smart after all. 😠 #socialdistancingsaveslives #wearamask😷 #ifyourenotpartofthesolutionyourepartoftheproblem @ Hell ,0
"I have no choice but to work. Until we are actually given livable stimulus, livable unemployment, and put under an actual lockdown, I and many MANY others are put at risk every day to save the economy. The least everyone else can do is keep their mask on, and limit time in public",0
"I love how this ad touting safety shows a woman with no mask on at all drinking soda. ""AMC Theatres: Buy an $8 soda and you don't have to wear a mask for [insert runtime here]."" ",2
"@CAPAction @atrupar To be honest, i could care less. If these pillbillies don't want to wear a face mask ""it is what it is"" 🤣 ",0
@ZEphotographic My team at work vowed to continue to wear a mask for most of 2021 at least.,0
Wake The Fuck Up ....@HealthyFla @CDCgov @CDCDirector @NIH @NIHDirectorAbsolute Silence ....#WearAMask #Coronavirus #SocialDistanacing #DistanceLearning #Outbreak #Pandemic #Quarantine #Lockdown #Florida ,0
"@tystiklorius If i were the cvs workers, i would call the police and have her arrested for trespassing.  Wear a f@kin mask #! 😷",0
"@harrytravis25 @Dadswaytovent82 @KyleBogey The spikes started happening when the average temp was in the 60s. It didn’t get cold until this last week so that ain’t it.But yes, the vast majority of people are wearing masks but masks aren’t the be all end all. Social distancing and limiting activity are just as key",2
"@lgardner271 @StarAasved @IngrahamAngle When government adds freedom’s rules  as wear a mask . Limits the people you can invite at your home , adds arrows to walk same way in the stores , I call that “doctrine people “ to facilitate to take the power",2
"Abott you are a moron, I hope you see your mistake in one day in how high the rate of Covid will spike. Like yeah I get it we are all tired of wearing these masks but enough with the ridiculous selfishness",0
@mikethompson83 No one said face masks are the cure. That’s like saying seatbelts prevent car wrecks. Wrong. Plus 50 or 75% capacity would not allow for social distancing.,2
Y/n finally gets to meet Pete Wentz and he took down his mask to take a picture with you. He puts his arm around you and suddenly you feel it... you feel the stupidity rush through you. All the sudden next thing you know you have covid. ,0
@PartyTime_Dan Just curious...can you not go to a barbershop?  Still been getting my hair cut the last 6 months.  Just have to wear a mask while doing it.,2
"No use of our military to help fight this war in the homeland. Doctors and nurses are at their limits, if not sick themselves. Please wear your mask. Stop with the excuses. I’m still seeing it almost daily. Please keep your distance. Please forego gatherings for a while longer.",0
#About to be one year 🙄🙄🙄🙄# Due to COVID-19 # For the record # COVID-19 didn’t find us yet🙄🙄🙄🙄#We wear mask and social distance a 100% #Due to COVID-19🙄🙄🙄🙄stay safe😍😍😍😍😍😍😍😍😍😍,0
"Wear your mask always, gloves if possible, keep your hands washed, and remember social distancing as much as possible. Stay safe out there. ",0
The pandemic was engineered to tip the balance between China and the USA on favor of China. It was engineered to help globalists. It was engineered to overthrow @realDonaldTrump as a last resort. It masked Hillary’s testimony to the senate.  #MasksOff,1
"@nytimes If you think you should wear a mask, don’t leave the house.",2
Man...my guys went shopping @PARCcityboot @CFSherway &amp; they didn’t bring me back anything🤦‍♂️ 😢...even @jamaalmagloire forgot about me...🤷‍♂️ #GrandOpening #TheBestShoes #Style #Boots #GQ #WearAMask ,2
"I know not everyone can do this. But I can count on one hand how many times I’ve left my house in the past 4 months. I’ve seen NO PEOPLE I don’t live with. I wear masks even when just DRIVING. Please take this seriously, #WearADamnMask and help flatten this curve! ",0
"Btw, when medical science eventually bails us out of this pandemic, all y’all science deniers better be dead last in line for the cure. #WearADamnMask #COVID19",0
"@HeidiBauman9 @Patr_iotEagle @kirstiealley I don’t understand why you won’t communicate. You just say things like “really?” And come on.  There is no need to wear a mask outdoors. If you think there is, you don’t understand how it spreads.",1
Is the @CDC recovery guideline of 2 to 6 weeks for recovery from #Covid19 at least a partial result of pressure from #Trump. Appears anecdotally that we may have #CovidInvalids around for years. #WearADamnMask ,0
"Tofu and Black Bean Burrito 🌯 w/ Red Rice, shredded cheddar and Salsa Verde. #eatlikeyoumeanit #pantonecolors #freeparkingeveryday #wearamask😷 please 🙏 #fetchdelivery #globalwarming ? @ The New Oxford Canteen ",2
It’s the individualistic nature of the U.S. We are self-centered by nature. We don’t care about how our decisions impact others. The mask situation is Ex. A. Wear a small face covering when you go outside &amp; it’s a political issue. We deserve any large-scale consequence we get. 🤦🏻‍♂️ ,0
#lockdown #lockdownMelbourne #LockdownLife #lockdown2020 #lockdownin4pics #facecoverings #facemasks #facecovering #facemask #MaskUp #pandemic #Quarantine #quarantäne Feet Fetish Foot Porn Soles Pink Hair #FOOTFETİSH #footfreak #Bigfoot #pinkaesthetic Worship #FEETPICSFORDAZAI2020 ,2
"We wouldn't be at 400k COVID deaths if we had competent leadership. If Trump supported masks and social distancing in March, dude would've won reelection. ",0
@KESQ The malls can stay open exercise gyms can stay open just open everything.These masks must not be working if everyone's getting coronavirus.,1
@ThatJunkman Yep. Be a man . Wear a mask. Disovowe the prof boys. Come on man,0
"Somebody’s been reading my Tweets... “Unless you’re sneaking some whiskey from your flask, it’s really a simple task. Don’t be a donkey and PUT ON YOUR MASK”!!!  😂😷👍  ",0
"HmmmPopulation of Missouri: 6.1 millionTotal US COVID cases: 11.5 million Pop of St Josep: 76,000Total US COVID deaths: 250,00076,000 x 3 = 228,000To the surly, mask-less dude at the grocery store...I guess this GIF applies ",0
@JMoore1776 @livingforsanity @sdCincy @washingtonpost And health experts say it will put the family at risk. But right now the White House has a no mask or social distancing in schools. They have zero plan. No way in hell am I letting my family go back into a school with this administration making poor decisions.,0
"Is there a new strain of Covid_19?People wearing masks were infected by those without masks &amp; the incubation period was less than 5 days for a positive test. @PramilaJayapal didn’t wear one, then put one on, and blamed her infection on others. @RepJayapal isn’t being truthful. ",2
"It's not about the overpayed players potentially getting sick as much as the fans in the stands, regardless of the reduction, they will take the COVID to their communities.So not worth it. Wise up. Mask up. ",0
@BigRed_Mann @jessicamustata Pilot of my plane last night “I hate the mask as much as any one but please wear your mask so nothing happens and we can have a smooth ride”,0
@SaraGonzalesTX It is just a form of peer pressure to cause compliance to wear a mask that few people would do.,0
Must see the sneeze stimulation with/out a mask in a subway car. ,2
its fucked up to wish death or illness upon someone. if u to throwin covid parties rn when its the start of the flu season then i hope you get sick. end up on a ventilator. 💯ik its fucked up to say this. you know its fucked up to not social distance or wear a mask rn. idgaf,0
Whats REALLY crazy is I remember everyone saying masks are pointless before the CDC said put em on 😭 ,2
Getting my second @Moderna vaccine. Please get yours as soon as you are eligible. I’m lucky and I know it. Stay safe. Wear a mask. ❤️——————————#getyourvaccine #staysafe #wearamask #dontjumptheline ,0
The fact that bitches aren’t social distancing and arguing about wearing a mask.... yeah it’s time to go home.,0
"“COVID-19 is not going away. In fact, it’s getting worse.” The Governor says this as he issues a face-covering order, mandating all Texans living in counties with 20 or more positive #COVID19 cases MUST wear face masks in public spaces. ",2
"Your reasoning is false, because your rights are not being violated. Thank you for wearing a mask... ",0
"Another 220,000 deaths from #Coronavirus are predicted by the end of this year. Please don’t be one of them or infect someone else asymptomatically.   Please wear masks and physically distance this weekend. No party is worth giving or getting #COVID19.",0
Not surprising it’s .@HouseholderOH that is the #covidiot with no mask and no attempt at #SocialDistancing . #WearADamnMask ,0
"@scientificrealm @realDonaldTrump @FLOTUS HOW TO END COVID-19 Give 3 free N95 masks to everyone in US via stores and it must be worn for 21 days after a date. Everyone must be tested prior to that date. Penalty is same as public nudity.Walmart 4,756Walgreens 9,277CVS9,967Rite Aid2,464TOTAL 26,464",0
@PeytonWXYZ @Nick09Grogan Might be different in cities but in Longview the people that didn’t want to wear a mask weren’t period.  My employer will still require them probably through all of 2021 and that’s fine with me,0
Don’t let Overload Fauci know the CDC is saying that because this story will be discredited! Like the CDC study saying people always wear masks are 80% more like to get China Virus 🦠! @r_arms ,2
🎉We’re back in action 🎉 Check out our updated website and use code Max20 for 20% off the entire site. Be safe and wear a mask 😷 @ Max Leather ,0
"@GlennLoury @thomaschattwill When the president says the virus will magically go away and won’t wear a mask and says to inject bleach, the media coverage might be a little different!",0
- Dine-in restaurants not allowed- No visitors except for caregiving and intimate partners- Mandatory face masks (2/2),2
@DanRather When something bad happens people are always quick to look for something or someone to blame. A lot of the times it seems like it's people that refuse to wear a mask also. I blame those people for the spread,0
F#$k #Masks...Its Bullshit &amp; #AnthonyFauci is full of shit.Stop being sheep.The W.H.O doesn't even consider this A #pandemic anymore.Go on Duck Duck go &amp;  wont say it on google. #thzchozen1 #livingproof #justdidit ,1
"@Kate_Chastain It's not the same out there. I mean businesses are busy, people everywhere &amp; wearing a mask...I would think bc you now living in NYC you'd be out N about shopping etc.  #WearAMask &amp; keep yourself safe in whatever you choose to do. Hopefully this darn pandemic will leave us soon.",0
"Please resume your rally’s President Trump,just wear a clear plastic full face mask,so glad your back👍❤️",0
"Wait, they'll enforce consequences for a photo, but not for not wearing a mask? ",0
You open the state way too early. Don't mandate a requirement to wear masks. Then act shocked because covid spikes are occurring. 😑😒,0
"Thank you @GovWhitmer for new EO putting in place protections for workers in food establishments - mask wearing, screening, notifying coworkers if someone has tested positive, allowing accommodations for workers whyo are vulnerable, etc. #covid19",0
@Thomasravenel I rather would wear a mask to save myself from the possibility of getting this virus.  Then support Trump and the possibility of losing my democracy.,0
@TomFitton Who would fire him?His boss is Dr Redfield. The mask is better than a vaccine guy.,2
"@YeOldEarthling @LarryBoorstein @OliviaTroye WTF? Fauci’s crime? He’s said masks work from the beginning. It was Trump who said no, that’s not true. In fact, a report was released yesterday showing that Trump was THE #1 source of MISinformation abt COVID.     What “crime” is Fauci guilty of? Trump lied, 200,000 died. ",0
@KingKathy11 Shut the fuck up and wear a fucking mask 😷. And who told her that garage door blue eye shadow looked good? She knows and we know she doesn’t have any kind of condition that she can’t wear a mask by the way!!! Pisses me the fuck off! Oh Biden WON!!!! ,0
@PBStateCollege We wear a #mask because we don’t want anyone to get #COVID19! #MaskUpPBSC #PantherSafe #PBSCPantherStrong ,0
@JordanUhl @majorityfm Why do virologists wear full body pressurized moon suits in the labs if a simple mask works?,2
"@She_a_Squish Don’t wear a mask, be yourself and show what you have.",1
Honestly FUCK covid and wear y’all’s fucking masks.,0
"Oh, everyone makes the playoffs (unless they choose not to play). And if a team has to cancel due to COVID, the team they defeated in prior round, if applicable, can take their spot. Either way, a team is eliminated if they have an outbreak. Wear masks, kids!",0
"@JoeBiden Full employment. No lockdown. Follow Sweden. No masks. Those not busy being born, are busy dying. 7% have scurvy, which is why 7% die from Covid.  Those who take 2 grams of vitamin C.Dogs bodies make vit. C. Take vit. C❤️Join our Health Freedom Move. Paul Kangas 4 Governor 2022.",1
"Do you need to stock up on mask?! We have a great sale going on! Get 3 FREE!!!#covid_19 #facemask #avonrep #beautyobsessed #5forpriceof2 #free #restock #goaldigger #linkinbio @ Little Rock, Arkansas ",2
"THIS FRIDAY!!!Mr. P Chill x Cee KnowledgeSocial Distancing Spread Music, NOT Covid!#NewMusic #SocialDistancing #WearAMask ",0
We’ve been in a pandemic for almost year and y’all still don’t want to wear a mask? Why? ,0
